state,traditional_method,se.traditional_method,year,country,pred,pred_upper,pred_lower
Africa:Senegal:Sédhiou,,,2008,,0.0230990637787661,0.0454600943291615,0.011779223230737
Africa:Senegal:Sédhiou,,,2009,,0.023045540830802,0.0446707485689119,0.0119294927462373
Africa:Senegal:Sédhiou,0.0119390248938991,0.0078453990192234,2010,Senegal,0.0156252097712906,0.0246443617588266,0.0097775068053445
Africa:Senegal:Sédhiou,,,2011,,0.0231047348907431,0.0434517230814197,0.0122426919555494
Africa:Senegal:Sédhiou,0.0413174182741093,0.0184264435472132,2012,Senegal,0.0255910220259784,0.036546236507788,0.0180250048434984
Africa:Senegal:Sédhiou,,,2013,,0.0232839141536771,0.0428017157624957,0.0124018400524189
Africa:Senegal:Sédhiou,0.0188323470376953,0.0094525117327796,2014,Senegal,0.0234238415692927,0.0336549062605737,0.0162141277629416
Africa:Senegal:Sédhiou,0.0293222753239942,0.0104590999128407,2015,Senegal,0.0315125046604292,0.0440291864627302,0.0225844736933404
Africa:Senegal:Sédhiou,0.0376188993037975,0.009416376522179,2016,Senegal,0.0287750797886504,0.040287227307988,0.0206034643602104
Africa:Senegal:Sédhiou,0.0135981926315857,0.0048888608809264,2017,Senegal,0.0189968014398619,0.0280685043957463,0.0126875847086158
Africa:Senegal:Sédhiou,0.0084594452470919,0.0057233302430038,2018,Senegal,0.0230806113902699,0.0349820223587185,0.0150836444677035
Africa:Senegal:Sédhiou,0.0323949848256506,0.0178510945810892,2019,Senegal,0.0223371049345527,0.035549111328592,0.0138098785909673
Africa:Senegal:Sédhiou,,,2020,,0.0229460074022591,0.0469313002757043,0.0106943883781585
Africa:Senegal:Sédhiou,,,2021,,0.0228408813488383,0.0489772391311699,0.0101302015710752
Africa:Senegal:Sédhiou,,,2022,,0.0227383481064053,0.0515383215074152,0.0095071771101179
Africa:Senegal:Sédhiou,,,2023,,0.0226380259897359,0.0546235592595376,0.008847599045566
Africa:Senegal:Sédhiou,,,2024,,0.0225391418921313,0.058333287229479,0.0081740272794651
Africa:Senegal:Sédhiou,,,2025,,0.0224417224555757,0.062629915939176,0.0074947809607002
Africa:Senegal:Tambacounda,,,1990,,0.0363118379842641,0.3294497552593048,0.0022042806457215
Africa:Senegal:Tambacounda,,,1991,,0.0343061402198442,0.2893929388709804,0.0023801087277954
Africa:Senegal:Tambacounda,,,1992,,0.0324003677598662,0.253090095679685,0.0025613294043816
Africa:Senegal:Tambacounda,0.0,0.0,1993,Senegal,0.03480133062996,0.2229165091811504,0.0033702427735141
Africa:Senegal:Tambacounda,,,1994,,0.0288743449732834,0.1917044116243552,0.0029465653642282
Africa:Senegal:Tambacounda,,,1995,,0.0272539749113643,0.1662671388192265,0.0031496522346584
Africa:Senegal:Tambacounda,,,1996,,0.0257307980266764,0.1440038058316141,0.0033603899895599
Africa:Senegal:Tambacounda,,,1997,,0.0243046927457717,0.1246817889202257,0.0035792844789316
Africa:Senegal:Tambacounda,,,1998,,0.0229743889458223,0.1080431164562291,0.0038070415709207
Africa:Senegal:Tambacounda,,,1999,,0.0217377571328905,0.0936826221245696,0.0040416367235795
Africa:Senegal:Tambacounda,,,2000,,0.0205914999793541,0.0813127174559908,0.004285471069223
Africa:Senegal:Tambacounda,,,2001,,0.0195330269721109,0.0707678041898966,0.0045406527058998
