state,modern_method,se.modern_method,year,pred,pred_upper,pred_lower
Africa:Senegal:Sédhiou,,,2006,0.0873966674149097,0.1326813861133013,0.0552427219636736
Africa:Senegal:Sédhiou,,,2007,0.0873938525890578,0.132607688620526,0.0552764086544272
Africa:Senegal:Sédhiou,,,2008,0.0873905864525371,0.1325324374441978,0.0553102958193591
Africa:Senegal:Sédhiou,,,2009,0.0873868657392128,0.1324556999315158,0.0553443752334422
Africa:Senegal:Sédhiou,0.0292349781637468,0.0212129987504685,2010,0.0872971381910601,0.1322358329490104,0.0553317582202773
Africa:Senegal:Sédhiou,,,2011,0.087479184293287,0.1324752870861489,0.055463980153461
Africa:Senegal:Sédhiou,0.0,0.0,2012,0.0876159747346716,0.1326297514310438,0.0555744959239228
Africa:Senegal:Sédhiou,,,2013,0.0876343263763635,0.1326206461814483,0.0556045444020425
Africa:Senegal:Sédhiou,0.1257042495089275,0.0832853809233598,2014,0.0877982723188146,0.132798018424416,0.0557360781190527
Africa:Senegal:Sédhiou,0.0741329560215253,0.0568129362029449,2015,0.087699772811268,0.1326415750219141,0.0556820383664624
Africa:Senegal:Sédhiou,0.0512291940837119,0.0497482320396323,2016,0.0875256978891995,0.1324092501058342,0.0555655984544148
Africa:Senegal:Sédhiou,0.1102629374051361,0.0449086853434112,2017,0.0874061783658659,0.132233528654663,0.0554934499715782
Africa:Senegal:Sédhiou,0.0,0.0,2018,0.087471575414126,0.1324594593077356,0.0554755218956504
Africa:Senegal:Sédhiou,0.0648420123520738,0.0618524528105001,2019,0.0874148450142879,0.1324678853614679,0.0553957514647088
Africa:Senegal:Sédhiou,,,2020,0.0874424660734867,0.1326307094468238,0.0553538628769104
Africa:Senegal:Sédhiou,,,2021,0.0874445855741519,0.132746738862329,0.0552999582573581
Africa:Senegal:Sédhiou,,,2022,0.087446273346597,0.1328611522685769,0.0552455973792532
Africa:Senegal:Sédhiou,,,2023,0.0874475390987562,0.1329797761391015,0.0551908415260533
Africa:Senegal:Sédhiou,,,2024,0.0874483906143364,0.1331101469058297,0.0551357403026324
Africa:Senegal:Sédhiou,,,2025,0.0874488330691086,0.133239578936493,0.0550803251881006
Africa:Senegal:Tambacounda,,,1990,0.0533232459940142,0.0921631553019617,0.029859001494506
Africa:Senegal:Tambacounda,,,1991,0.0533229870891622,0.0920910005465468,0.0298844903670419
Africa:Senegal:Tambacounda,,,1992,0.053322678725498,0.0920199178665689,0.0299095824358636
Africa:Senegal:Tambacounda,0.0,0.0,1993,0.0533189442527515,0.0919420791857286,0.0299331469636852
Africa:Senegal:Tambacounda,,,1994,0.0533247582514838,0.0918926198519516,0.0299579267859524
Africa:Senegal:Tambacounda,,,1995,0.0533271514899729,0.0918360582026796,0.0299812783561339
Africa:Senegal:Tambacounda,,,1996,0.0533295007382001,0.0917802211619136,0.0300043274731318
Africa:Senegal:Tambacounda,,,1997,0.0533318062458716,0.0917251095979589,0.0300270721938265
Africa:Senegal:Tambacounda,,,1998,0.0533340682894992,0.0916707247196775,0.0300495105813492
Africa:Senegal:Tambacounda,,,1999,0.0533362871763322,0.0916170680213762,0.0300716406801129
Africa:Senegal:Tambacounda,,,2000,0.0533384632481604,0.0915641412603444,0.0300934604894625
Africa:Senegal:Tambacounda,,,2001,0.0533405969277488,0.0915119477691499,0.0301149687513657
Africa:Senegal:Tambacounda,,,2002,0.0533426947835984,0.091460699502171,0.0301362966224921
Africa:Senegal:Tambacounda,,,2003,0.0533447507486851,0.0914102225766994,0.0301573349743132
Africa:Senegal:Tambacounda,,,2004,0.0533467653337509,0.0913605177725378,0.0301780794195579
Africa:Senegal:Tambacounda,0.0188856316987405,0.0182403747079749,2005,0.0533490834060912,0.0912996021285159,0.0302028416124909
Africa:Senegal:Tambacounda,,,2006,0.0533565867830432,0.0912956194770294,0.0302146456032054
Africa:Senegal:Tambacounda,,,2007,0.0533643903383388,0.0912797896259223,0.0302306763021679
Africa:Senegal:Tambacounda,,,2008,0.0533721481230307,0.091264111368721,0.0302466202894907
Africa:Senegal:Tambacounda,,,2009,0.0533798583658048,0.091248598045518,0.0302624799920794
Africa:Senegal:Tambacounda,0.0,0.0,2010,0.0533352981189725,0.0911357547865884,0.0302474001533451
Africa:Senegal:Tambacounda,,,2011,0.0534445387709255,0.0913127717983737,0.0303231253687754
Africa:Senegal:Tambacounda,0.0,0.0,2012,0.0535265958170529,0.0914346562898153,0.0303839080539507
Africa:Senegal:Tambacounda,,,2013,0.0535356691523882,0.0914372006954988,0.030394433546528
Africa:Senegal:Tambacounda,0.1359549673032167,0.0928083509159563,2014,0.053635287164194,0.0915766472881117,0.0304688159762713
Africa:Senegal:Tambacounda,0.0,0.0,2015,0.053565871788043,0.0914749586097428,0.0304197321351977
Africa:Senegal:Tambacounda,0.0,0.0,2016,0.0534487558278017,0.0912857043283162,0.0303415540500201
Africa:Senegal:Tambacounda,0.0196041512100803,0.0195887321548447,2017,0.0533613104663936,0.0911428707198762,0.0302835143159913
Africa:Senegal:Tambacounda,0.0639211325980012,0.0577422511421646,2018,0.0534040963278776,0.0912541642262803,0.0302968605854781
Africa:Senegal:Tambacounda,0.0,0.0,2019,0.0533695155744392,0.0912635387809661,0.0302506229970424
Africa:Senegal:Tambacounda,,,2020,0.0533853506113932,0.0913631135765587,0.0302342599307384
Africa:Senegal:Tambacounda,,,2021,0.0533857040243222,0.0914316902432853,0.030209987518259
Africa:Senegal:Tambacounda,,,2022,0.0533860052479161,0.0915014709121527,0.0301853430635122
Africa:Senegal:Tambacounda,,,2023,0.0533862582742026,0.0915725384714075,0.0301604069763241
Africa:Senegal:Tambacounda,,,2024,0.0533864653898456,0.0916448617781362,0.0301351762284329
Africa:Senegal:Tambacounda,,,2025,0.0533866218436304,0.0917182628959041,0.0301095369523428
Africa:Senegal:Thiès,,,1990,0.0370290116666302,0.0576368559063736,0.0229669534307958
Africa:Senegal:Thiès,,,1991,0.0370289031774875,0.057579689026348,0.0229913722526331
Africa:Senegal:Thiès,,,1992,0.0370286584277213,0.0575240643967724,0.0230155684901205
Africa:Senegal:Thiès,0.0555555555555555,0.0384723625519972,1993,0.0370259940023522,0.0574560054069507,0.0230418520448296
Africa:Senegal:Thiès,,,1994,0.0370263829441487,0.0574260890515622,0.02305407097344
Africa:Senegal:Thiès,,,1995,0.0370243420472944,0.0573841204942383,0.02306846508012
Africa:Senegal:Thiès,,,1996,0.0370221542172732,0.0573421909763348,0.0230827242160703
Africa:Senegal:Thiès,,,1997,0.0370198193618723,0.0573003492966188,0.0230968441578271
Africa:Senegal:Thiès,,,1998,0.0370173374358502,0.0572586376507295,0.0231108205180754
Africa:Senegal:Thiès,,,1999,0.0370147084584838,0.0572170919489404,0.0231246487131829
Africa:Senegal:Thiès,,,2000,0.0370119325289039,0.0571757422032721,0.0231383239291821
Africa:Senegal:Thiès,,,2001,0.0370090098395165,0.0571346129581346,0.0231518410877116
Africa:Senegal:Thiès,,,2002,0.0370059406875703,0.0570937237455633,0.0231651948161566
Africa:Senegal:Thiès,,,2003,0.0370027254848836,0.0570530895601058,0.0231783794221936
Africa:Senegal:Thiès,,,2004,0.0369993647658191,0.0570127213487602,0.0231913888739519
Africa:Senegal:Thiès,0.0118863590906178,0.0116778357470594,2005,0.0369960375676392,0.0569662568252974,0.0232071176435628
Africa:Senegal:Thiès,,,2006,0.0369967530090916,0.0569519497426336,0.0232145879608907
Africa:Senegal:Thiès,,,2007,0.0369975045288,0.0569309520936512,0.0232250122122717
Africa:Senegal:Thiès,,,2008,0.0369981133411412,0.056909634451171,0.0232350390452282
Africa:Senegal:Thiès,,,2009,0.0369985790274739,0.0568879980675154,0.023245107744492
Africa:Senegal:Thiès,0.0,0.0,2010,0.0369618126423817,0.0568065322812133,0.0232309748569898
Africa:Senegal:Thiès,,,2011,0.0370340826894448,0.0569027740300286,0.0232882406448767
Africa:Senegal:Thiès,0.0504728161440965,0.0312559224434026,2012,0.037087119742651,0.0569571322250764,0.023337015778375
Africa:Senegal:Thiès,,,2013,0.0370845448629984,0.0569640295331056,0.0233306728245669
Africa:Senegal:Thiès,0.0,0.0,2014,0.0371458519230061,0.0570570800510175,0.0233722724374191
Africa:Senegal:Thiès,0.0,0.0,2015,0.0370955483757352,0.0569744262746681,0.0233405392134432
Africa:Senegal:Thiès,0.0,0.0,2016,0.0370108758545986,0.0568437175904639,0.0232834725898061
Africa:Senegal:Thiès,0.0324790107864255,0.0191134269086126,2017,0.0369471043788899,0.0567395441794792,0.0232434337424889
Africa:Senegal:Thiès,0.031592015878827,0.0232486045726407,2018,0.0369725133537047,0.0568081836345892,0.0232469894781242
Africa:Senegal:Thiès,0.0195719243469242,0.0175918561620255,2019,0.0369453582120302,0.0568089247791743,0.0232095721601727
Africa:Senegal:Thiès,,,2020,0.0369575676287297,0.0568899184120628,0.0231893866338629
Africa:Senegal:Thiès,,,2021,0.0369585124514972,0.0569460164010512,0.023164976456981
Africa:Senegal:Thiès,,,2022,0.0369593146578429,0.0570026581697795,0.0231402854353122
Africa:Senegal:Thiès,,,2023,0.0369599760043636,0.0570597973553726,0.0231153253022517
Africa:Senegal:Thiès,,,2024,0.036960498304544,0.0571173661666368,0.0230901074565432
Africa:Senegal:Thiès,,,2025,0.0369608833712244,0.0571752718222212,0.0230646423300053
Africa:Senegal:Ziguinchor,,,1990,0.1513977071929797,0.2058980694894599,0.1096827402423121
Africa:Senegal:Ziguinchor,,,1991,0.1513994448417427,0.2056831345470263,0.1098155719110342
Africa:Senegal:Ziguinchor,,,1992,0.151402316907115,0.2054704773217254,0.109960859053243
Africa:Senegal:Ziguinchor,0.0769230769230769,0.0772888688082707,1993,0.1513972299064138,0.2052280593823248,0.1101038994953831
Africa:Senegal:Ziguinchor,,,1994,0.1514285253313577,0.2050792780096839,0.1102351896139584
Africa:Senegal:Ziguinchor,,,1995,0.1514519663040963,0.2049089146924303,0.1103730797065102
Africa:Senegal:Ziguinchor,,,1996,0.151476817841024,0.2047366634334064,0.1105230617854238
Africa:Senegal:Ziguinchor,,,1997,0.1515030972932799,0.2045740178095215,0.1106722823856102
Africa:Senegal:Ziguinchor,,,1998,0.1515308006933093,0.2044227101776217,0.1108083965500608
Africa:Senegal:Ziguinchor,,,1999,0.1515599505383793,0.2042614594011685,0.1109479904379457
Africa:Senegal:Ziguinchor,,,2000,0.1515905956756317,0.2040974935713031,0.1110938304772862
Africa:Senegal:Ziguinchor,,,2001,0.1516227678686263,0.20393230270767,0.1112456734431685
Africa:Senegal:Ziguinchor,,,2002,0.1516564766396268,0.203765412700144,0.1113978756130517
Africa:Senegal:Ziguinchor,,,2003,0.1516917708789791,0.20359598728607,0.1115488383454685
Africa:Senegal:Ziguinchor,,,2004,0.1517287067990029,0.2034246158674515,0.1116994443679446
Africa:Senegal:Ziguinchor,0.2454464386515449,0.0581008000348268,2005,0.1517746130007673,0.2031731736890186,0.1119036607536803
Africa:Senegal:Ziguinchor,,,2006,0.1517043126324796,0.2031009969804929,0.1118328238316792
Africa:Senegal:Ziguinchor,,,2007,0.1516422955470444,0.2029512323393715,0.1118190437987402
Africa:Senegal:Ziguinchor,,,2008,0.1515812921358559,0.2028027297844059,0.111807922933422
Africa:Senegal:Ziguinchor,,,2009,0.1515213090145016,0.2026554180787431,0.1117994548836031
Africa:Senegal:Ziguinchor,0.0762961097826341,0.0392702798531819,2010,0.1513241935685971,0.2023008332492654,0.1117097147805774
Africa:Senegal:Ziguinchor,,,2011,0.151574327878713,0.20264425687053,0.1118866039442731
Africa:Senegal:Ziguinchor,0.101921833230617,0.071987574828021,2012,0.1517522577155685,0.2028541295422431,0.1120326942755068
Africa:Senegal:Ziguinchor,,,2013,0.1517538836296654,0.2028827473479717,0.1120217372132204
Africa:Senegal:Ziguinchor,0.1841399588918957,0.0660917168231801,2014,0.1519921549130178,0.2031562039471578,0.1122154080097927
Africa:Senegal:Ziguinchor,0.2892971540750456,0.0966835801068907,2015,0.1518041247672777,0.2029839617514639,0.1120337649847692
Africa:Senegal:Ziguinchor,0.0,0.0,2016,0.1514252147054965,0.202658360677723,0.1116464622684222
Africa:Senegal:Ziguinchor,0.046587507275396,0.0317006563729975,2017,0.1511281628838978,0.2023810135536265,0.1113417336998887
Africa:Senegal:Ziguinchor,0.0602985610483499,0.0605027440028862,2018,0.1511974163106313,0.2026597980674553,0.1112607112262757
Africa:Senegal:Ziguinchor,0.1004309750117712,0.0647841977122402,2019,0.151085538898394,0.2026935048395908,0.111053906247951
Africa:Senegal:Ziguinchor,,,2020,0.1511201428476223,0.2029807334478927,0.1109226094487817
Africa:Senegal:Ziguinchor,,,2021,0.1511153178606822,0.2032008520607202,0.110781864074084
Africa:Senegal:Ziguinchor,,,2022,0.1511116421751658,0.2034252121563144,0.1106361859964327
Africa:Senegal:Ziguinchor,,,2023,0.1511091193231064,0.2036525989818927,0.1104818862503728
Africa:Senegal:Ziguinchor,,,2024,0.1511076991942232,0.2038780179251352,0.1103375566384601
Africa:Senegal:Ziguinchor,,,2025,0.1511074364686717,0.2041079933586901,0.1102071597670046
Africa:Senegal:Kédougou,,,1990,0.0745882536059972,0.1688682354094702,0.0346660576943666
Africa:Senegal:Kédougou,,,1991,0.0745874922857472,0.1688011387408156,0.0346878041570432
Africa:Senegal:Kédougou,,,1992,0.0745871381538805,0.1687354073179151,0.0347094368927512
Africa:Senegal:Kédougou,0.0,0.0,1993,0.0745824268787225,0.1686611732322085,0.0347293245530689
Africa:Senegal:Kédougou,,,1994,0.0745916898575702,0.1686210927453465,0.0347523503668718
Africa:Senegal:Kédougou,,,1995,0.0745966065204281,0.1685723300745386,0.0347736959356913
Africa:Senegal:Kédougou,,,1996,0.0746019467808765,0.1685248138393665,0.0347949721699104
Africa:Senegal:Kédougou,,,1997,0.0746077129671422,0.1684785600044635,0.0348161730723091
Africa:Senegal:Kédougou,,,1998,0.0746139072553946,0.1684335839371643,0.0348372932027499
Africa:Senegal:Kédougou,,,1999,0.0746205389548407,0.1683899005414759,0.0348583276922904
Africa:Senegal:Kédougou,,,2000,0.074627767631014,0.1683475243710311,0.0348792722025884
Africa:Senegal:Kédougou,,,2001,0.074635423848139,0.1683064697306183,0.0349001228438993
Africa:Senegal:Kédougou,,,2002,0.0746435086223012,0.1682667507761608,0.0349208761719231
Africa:Senegal:Kédougou,,,2003,0.0746520228567996,0.1682283816033979,0.0349415291609944
Africa:Senegal:Kédougou,,,2004,0.0746609673365124,0.1681913763294275,0.0349620791793234
Africa:Senegal:Kédougou,0.0,0.0,2005,0.0746712347903234,0.1681492516929877,0.0349849232498514
Africa:Senegal:Kédougou,,,2006,0.0746784980276072,0.1681296598630186,0.0349989423696742
Africa:Senegal:Kédougou,,,2007,0.0746870766555799,0.1681044640471258,0.0350154497247546
Africa:Senegal:Kédougou,,,2008,0.0746960784587887,0.16808016795686,0.0350320447096684
Africa:Senegal:Kédougou,,,2009,0.0747055032071227,0.1680567820006184,0.0350487259687303
Africa:Senegal:Kédougou,0.0,0.0,2010,0.0746419280230029,0.1678922435167426,0.0350307641642391
Africa:Senegal:Kédougou,,,2011,0.0747951170371374,0.1681502786893546,0.0351151952986458
Africa:Senegal:Kédougou,0.0,0.0,2012,0.0749103753802929,0.1683320952949102,0.0351824060382391
Africa:Senegal:Kédougou,,,2013,0.074923874743836,0.1683277778221513,0.0351960064099348
